_id;SOZIETATEA_EU/SOCIEDAD_EU;SOZIETATEA_CAS/SOCIEDAD_CAS;EKITALDIA/EJERCICIO;SAILA/DEPARTAMENTO;SAILAREN DESKRIBAPENA_EU/DESCRIPCION DEPARTAMENTO_EU;SAILAREN DESKRIBAPENA_EU/DESCRIPCION DEPARTAMENTO_CAS;ZENTRU KUDEATZAILEA/CENTRO GESTOR;ZENTRO KUDEATZAILEAREN DESKR._EUS/DESCR. CENTRO GESTOR_EUS;ZENTRO KUDEATZAILEAREN DESKR._CAS/DESCR. CENTRO GESTOR_CAS;GASTU ARLOA/AREA DE GASTO;GASTU ARLOAREN DESKRIBAPENA_EUS/DESCRIPCION AREA DE GASTO_EUS;GASTU ARLOAREN DESKRIBAPENA_CAS/DESCRIPCION AREA DE GASTO_CAS;GASTU POLITIKA/POLITICA DE GASTO;GASTU POLITIKAREN DESKR.EUS/DESCR. POLITICA DE GASTO_EUS;GASTU POLITIKAREN DESKR._CAS/DESCR. POLITICA DE GASTO_CAS;TALDEA/GRUPO;TALDEAREN DESKRIBAPENA_EUS/DESCRIPCION GRUPO_EUS;TALDEAREN DESKRIBAPENA_CAS/DESCRIPCION GRUPO_CAS;PROGRAMA/PROGRAMA;PROGRAMAREN DESKRIBAPENA_EUS/DESCRIPCION PROGRAMA_EUS;PROGRAMAREN DESKRIBAPENA_CAS/DESCRIPCION PROGRAMA_CAS;KAPITULUA/CAPITULO;KAPITULUAREN DESKRIBAPENA_EUS/DESCRIPCION CAPITULO_EUS;KAPITULUAREN DESKRIBAPENA_CAS/DESCRIPCION CAPITULO_CAS;ARTIKULUA/ARTICULO;ARTIKULUAREN DESKRIBAPENA_EUS/DESCRIPCION ARTICULO_EUS;ARTIKULUAREN DESKRIBAPENA_CAS/DESCRIPCION ARTICULO_CAS;KONTZEPTUA/CONCEPTO;KONTZEPTUAREN DESKRIBAPENA_EUS/DESCRIPCION CONCEPTO_EUS;KONTZEPTUAREN DESKRIBAPENA_CAS/DESCRIPCION CONCEPTO_CAS;AZPIKONTZEPTUA/SUBCONCEPTO;AZPIKONTZEPTUAREN DESKRIBAPENA_EUS/DESCRIPCION SUBCONCEPTO_EUS;AZPIKONTZEPTUAREN DESKRIBAPENA_CAS/DESCRIPCION SUBCONCEPTO_CAS;PROIEKTUA/PROYECTO;PROIEKTUAREN DESKRIBAPENA/DESCRIPCION PROYECTO;HASIERAKO KREDITUA/CREDITO INICIAL 2023
1759;UDAL;UDAL;2023;520;OGASUNA;HACIENDA;5204;BILBOKO AUZITEGI EKONOMIKO ADMINISTRATIBOA;TRIBUNAL ECONÓMICO-ADMINISTRATIVO;9;JARDUKETA OROKORRAK;ACTUACIONES DE CARÁCTER GENERAL;93;FINANTZA- ETA ZERGA-ADMINISTRAZIOA;ADMINISTRACIÓN FINANCIERA Y TRIBUTARIA;931;POLITIKA EKONOMIKOA ETA FISKALA;POLÍTICA ECONÓMICA Y FISCAL;9314;ERREKLAMAZIO EKONOMIKO-ADMINISTRATIBOAK;RECLAMACIONES ECONÓMICO-ADMINISTRATIVAS;1;PERTSONAL GASTUAK;GASTOS DE PERSONAL;12;FUNTZIONARIOEN SOLDATAK;RETRIBUCIONES DEL PERSONAL FUNCIONARIO;121;FUNTZIONARIOEN ORDAINSARI OSAGARRIAK;RETRIBUCIONES COMPLEMENTARIAS DEL PERSONAL FUNCION;12102;OSAGARRI BEREZIA;COMPLEMENTO ESPECIFICO;9999/99999;GENERIKOA/ GENÉRICO;56.646,00
1760;UDAL;UDAL;2023;520;OGASUNA;HACIENDA;5204;BILBOKO AUZITEGI EKONOMIKO ADMINISTRATIBOA;TRIBUNAL ECONÓMICO-ADMINISTRATIVO;9;JARDUKETA OROKORRAK;ACTUACIONES DE CARÁCTER GENERAL;93;FINANTZA- ETA ZERGA-ADMINISTRAZIOA;ADMINISTRACIÓN FINANCIERA Y TRIBUTARIA;931;POLITIKA EKONOMIKOA ETA FISKALA;POLÍTICA ECONÓMICA Y FISCAL;9314;ERREKLAMAZIO EKONOMIKO-ADMINISTRATIBOAK;RECLAMACIONES ECONÓMICO-ADMINISTRATIVAS;1;PERTSONAL GASTUAK;GASTOS DE PERSONAL;12;FUNTZIONARIOEN SOLDATAK;RETRIBUCIONES DEL PERSONAL FUNCIONARIO;121;FUNTZIONARIOEN ORDAINSARI OSAGARRIAK;RETRIBUCIONES COMPLEMENTARIAS DEL PERSONAL FUNCION;12103;PRODUKTIBITATE OSAGARRIA;COMPLEMENTO DE PRODUCTIVIDAD;9999/99999;GENERIKOA/ GENÉRICO;8.463,00
1761;UDAL;UDAL;2023;520;OGASUNA;HACIENDA;5204;BILBOKO AUZITEGI EKONOMIKO ADMINISTRATIBOA;TRIBUNAL ECONÓMICO-ADMINISTRATIVO;9;JARDUKETA OROKORRAK;ACTUACIONES DE CARÁCTER GENERAL;93;FINANTZA- ETA ZERGA-ADMINISTRAZIOA;ADMINISTRACIÓN FINANCIERA Y TRIBUTARIA;931;POLITIKA EKONOMIKOA ETA FISKALA;POLÍTICA ECONÓMICA Y FISCAL;9314;ERREKLAMAZIO EKONOMIKO-ADMINISTRATIBOAK;RECLAMACIONES ECONÓMICO-ADMINISTRATIVAS;1;PERTSONAL GASTUAK;GASTOS DE PERSONAL;16;ENPLEGUEMAILEAREN KARGURAKO GIZARTE KUOTA, PRESTAZIO ETA GASTUAK;CUOTAS, PRESTACIONES Y GASTOS SOCIALES A CARGO DEL;160;KUOTA SOZIALAK ENPLEGATZAILEAREN KONTURA;CUOTAS SOCIALES A CARGO DEL EMPLEADOR;16001;GIZARTE SEGURANTZA;SEGURIDAD SOCIAL;9999/99999;GENERIKOA/ GENÉRICO;85.935,00
1762;UDAL;UDAL;2023;520;OGASUNA;HACIENDA;5204;BILBOKO AUZITEGI EKONOMIKO ADMINISTRATIBOA;TRIBUNAL ECONÓMICO-ADMINISTRATIVO;9;JARDUKETA OROKORRAK;ACTUACIONES DE CARÁCTER GENERAL;93;FINANTZA- ETA ZERGA-ADMINISTRAZIOA;ADMINISTRACIÓN FINANCIERA Y TRIBUTARIA;931;POLITIKA EKONOMIKOA ETA FISKALA;POLÍTICA ECONÓMICA Y FISCAL;9314;ERREKLAMAZIO EKONOMIKO-ADMINISTRATIBOAK;RECLAMACIONES ECONÓMICO-ADMINISTRATIVAS;1;PERTSONAL GASTUAK;GASTOS DE PERSONAL;16;ENPLEGUEMAILEAREN KARGURAKO GIZARTE KUOTA, PRESTAZIO ETA GASTUAK;CUOTAS, PRESTACIONES Y GASTOS SOCIALES A CARGO DEL;160;KUOTA SOZIALAK ENPLEGATZAILEAREN KONTURA;CUOTAS SOCIALES A CARGO DEL EMPLEADOR;16004;ELKARKIDETZAKO KUOTAK;CUOTAS ELKARKIDETZA;9999/99999;GENERIKOA/ GENÉRICO;5.723,00
1763;UDAL;UDAL;2023;520;OGASUNA;HACIENDA;5204;BILBOKO AUZITEGI EKONOMIKO ADMINISTRATIBOA;TRIBUNAL ECONÓMICO-ADMINISTRATIVO;9;JARDUKETA OROKORRAK;ACTUACIONES DE CARÁCTER GENERAL;93;FINANTZA- ETA ZERGA-ADMINISTRAZIOA;ADMINISTRACIÓN FINANCIERA Y TRIBUTARIA;931;POLITIKA EKONOMIKOA ETA FISKALA;POLÍTICA ECONÓMICA Y FISCAL;9314;ERREKLAMAZIO EKONOMIKO-ADMINISTRATIBOAK;RECLAMACIONES ECONÓMICO-ADMINISTRATIVAS;2;ONDASUN ARRUNT ETA ZERBITZUENGATIKO GASTUAK;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22;MATERIALA, HORNIDURAK ETA BESTELAKOAK;MATERIAL, SUMINISTROS Y OTROS;226;ZENBAIT GASTU;GASTOS DIVERSOS;22699;BESTELAKO GASTUAK;OTROS GASTOS DIVERSOS;2006/00174;Bilboko Auzitegi Ekonomiko Administratiboari lotutako gastu arrunta/ Gasto corriente afecto al Tribunal Económico Administrativo de Bilbao;500,00
1764;UDAL;UDAL;2023;520;OGASUNA;HACIENDA;5204;BILBOKO AUZITEGI EKONOMIKO ADMINISTRATIBOA;TRIBUNAL ECONÓMICO-ADMINISTRATIVO;9;JARDUKETA OROKORRAK;ACTUACIONES DE CARÁCTER GENERAL;93;FINANTZA- ETA ZERGA-ADMINISTRAZIOA;ADMINISTRACIÓN FINANCIERA Y TRIBUTARIA;931;POLITIKA EKONOMIKOA ETA FISKALA;POLÍTICA ECONÓMICA Y FISCAL;9314;ERREKLAMAZIO EKONOMIKO-ADMINISTRATIBOAK;RECLAMACIONES ECONÓMICO-ADMINISTRATIVAS;2;ONDASUN ARRUNT ETA ZERBITZUENGATIKO GASTUAK;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22;MATERIALA, HORNIDURAK ETA BESTELAKOAK;MATERIAL, SUMINISTROS Y OTROS;227;KANPOKO ENPRESEK EGINDAKO LANAK;TRABAJOS REALIZADOS POR OTRAS EMPRESAS EXTERNAS;22717;BIDAI AGENTZIETAKO ZERBITZUAK;SERVICIOS DE AGENCIAS DE VIAJES;2006/00174;Bilboko Auzitegi Ekonomiko Administratiboari lotutako gastu arrunta/ Gasto corriente afecto al Tribunal Económico Administrativo de Bilbao;2.500,00
1765;UDAL;UDAL;2023;520;OGASUNA;HACIENDA;5204;BILBOKO AUZITEGI EKONOMIKO ADMINISTRATIBOA;TRIBUNAL ECONÓMICO-ADMINISTRATIVO;9;JARDUKETA OROKORRAK;ACTUACIONES DE CARÁCTER GENERAL;93;FINANTZA- ETA ZERGA-ADMINISTRAZIOA;ADMINISTRACIÓN FINANCIERA Y TRIBUTARIA;931;POLITIKA EKONOMIKOA ETA FISKALA;POLÍTICA ECONÓMICA Y FISCAL;9314;ERREKLAMAZIO EKONOMIKO-ADMINISTRATIBOAK;RECLAMACIONES ECONÓMICO-ADMINISTRATIVAS;2;ONDASUN ARRUNT ETA ZERBITZUENGATIKO GASTUAK;GASTOS EN BIENES CORRIENTES Y SERVICIOS;23;ZERBITZUAGATIKO KALTE ORDAINAK;INDEMNIZACIONES POR RAZON DEL SERVICIO;230;BIDAI SARIAK, PERTSONALAREN GARRAIOA ETA LOKOMOZIOA;DIETAS, LOCOMOCION Y TRASLADO DEL PERSONAL;23001;BIDAI SARIAK, PERTSONALAREN GARRAIOA ETA LOKOMOZIOA;DIETAS, LOCOMOCION Y TRASLADO DEL PERSONAL;2006/00174;Bilboko Auzitegi Ekonomiko Administratiboari lotutako gastu arrunta/ Gasto corriente afecto al Tribunal Económico Administrativo de Bilbao;500,00
1766;UDAL;UDAL;2023;530;HERRITARREN ARRETA,PARTAIDETZA, NAZIOAR.;ATT., PARTICIPACIÓN CIUDADANA E INTERNACIONAL;5300;HERRITARREN ARRETA,PARTAIDETZA, NAZIOAR.;ATT., PARTICIPACIÓN CIUDADANA E INTERNACIONAL;9;JARDUKETA OROKORRAK;ACTUACIONES DE CARÁCTER GENERAL;92;ZERBITZU OROKORRAK;SERVICIOS DE CARÁCTER GENERAL;920;ADMINISTRAZIO OROKORRA;ADMINISTRACIÓN GENERAL;9204;INFORMAZIOA TRATATZEKO ZERBITZUAK;SERVICIOS DE TRATAMIENTO DE LA INFORMACIÓN;2;ONDASUN ARRUNT ETA ZERBITZUENGATIKO GASTUAK;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22;MATERIALA, HORNIDURAK ETA BESTELAKOAK;MATERIAL, SUMINISTROS Y OTROS;227;KANPOKO ENPRESEK EGINDAKO LANAK;TRABAJOS REALIZADOS POR OTRAS EMPRESAS EXTERNAS;22712;ZERBITZU INFORMATIKOAK;SERVICIOS INFORMATICOS;2006/00127;Udalaren zerbitzu informatikoen mantentze-lanak eta garapena (BilbaoTIK)/ Mantenimiento y desarrollo de servicios informáticos del Ayuntamiento (BilbaoTIK);10.946.000,00
1767;UDAL;UDAL;2023;530;HERRITARREN ARRETA,PARTAIDETZA, NAZIOAR.;ATT., PARTICIPACIÓN CIUDADANA E INTERNACIONAL;5300;HERRITARREN ARRETA,PARTAIDETZA, NAZIOAR.;ATT., PARTICIPACIÓN CIUDADANA E INTERNACIONAL;9;JARDUKETA OROKORRAK;ACTUACIONES DE CARÁCTER GENERAL;92;ZERBITZU OROKORRAK;SERVICIOS DE CARÁCTER GENERAL;920;ADMINISTRAZIO OROKORRA;ADMINISTRACIÓN GENERAL;9204;INFORMAZIOA TRATATZEKO ZERBITZUAK;SERVICIOS DE TRATAMIENTO DE LA INFORMACIÓN;7;KAPITAL TRANSFERENTZIAK;TRANSFERENCIAS DE CAPITAL;73;KAPITAL TRANSFERENTZIAK UDALERRIARI;TRANSFERENCIAS DE CAPITAL AL MUNICIPIO;733;KAPITAL TRANSFERENTZIAK ERAKUNDEAREN SOZIETATE PUBLIKOETARA;TRANSFERENCIAS DE CAPITAL A SOCIEDADES PUBLICAS DE;73307;KAPITAL TRANSFERENTZIAK CIMUBISARI;TRANSFERENCIAS DE CAPITAL A BILBAOTIK, SA;2022/00496;Herritarrentzako zibersegurtasuna/ Ciberseguridad para la ciudadanía;677.600,00
1768;UDAL;UDAL;2023;530;HERRITARREN ARRETA,PARTAIDETZA, NAZIOAR.;ATT., PARTICIPACIÓN CIUDADANA E INTERNACIONAL;5300;HERRITARREN ARRETA,PARTAIDETZA, NAZIOAR.;ATT., PARTICIPACIÓN CIUDADANA E INTERNACIONAL;9;JARDUKETA OROKORRAK;ACTUACIONES DE CARÁCTER GENERAL;92;ZERBITZU OROKORRAK;SERVICIOS DE CARÁCTER GENERAL;920;ADMINISTRAZIO OROKORRA;ADMINISTRACIÓN GENERAL;9204;INFORMAZIOA TRATATZEKO ZERBITZUAK;SERVICIOS DE TRATAMIENTO DE LA INFORMACIÓN;7;KAPITAL TRANSFERENTZIAK;TRANSFERENCIAS DE CAPITAL;73;KAPITAL TRANSFERENTZIAK UDALERRIARI;TRANSFERENCIAS DE CAPITAL AL MUNICIPIO;733;KAPITAL TRANSFERENTZIAK ERAKUNDEAREN SOZIETATE PUBLIKOETARA;TRANSFERENCIAS DE CAPITAL A SOCIEDADES PUBLICAS DE;73307;KAPITAL TRANSFERENTZIAK CIMUBISARI;TRANSFERENCIAS DE CAPITAL A BILBAOTIK, SA;2022/00497;MDM-Gailu mugigarriak kudeatzeko sistema/ MDM-Sistema gestión dispositivos móviles;202.400,00
1769;UDAL;UDAL;2023;530;HERRITARREN ARRETA,PARTAIDETZA, NAZIOAR.;ATT., PARTICIPACIÓN CIUDADANA E INTERNACIONAL;5300;HERRITARREN ARRETA,PARTAIDETZA, NAZIOAR.;ATT., PARTICIPACIÓN CIUDADANA E INTERNACIONAL;9;JARDUKETA OROKORRAK;ACTUACIONES DE CARÁCTER GENERAL;92;ZERBITZU OROKORRAK;SERVICIOS DE CARÁCTER GENERAL;920;ADMINISTRAZIO OROKORRA;ADMINISTRACIÓN GENERAL;9204;INFORMAZIOA TRATATZEKO ZERBITZUAK;SERVICIOS DE TRATAMIENTO DE LA INFORMACIÓN;7;KAPITAL TRANSFERENTZIAK;TRANSFERENCIAS DE CAPITAL;73;KAPITAL TRANSFERENTZIAK UDALERRIARI;TRANSFERENCIAS DE CAPITAL AL MUNICIPIO;733;KAPITAL TRANSFERENTZIAK ERAKUNDEAREN SOZIETATE PUBLIKOETARA;TRANSFERENCIAS DE CAPITAL A SOCIEDADES PUBLICAS DE;73307;KAPITAL TRANSFERENTZIAK CIMUBISARI;TRANSFERENCIAS DE CAPITAL A BILBAOTIK, SA;2023/00313;Aplikazio informatikak. Bilbaotik/ Aplicaciones informáticas. BILBAOTIK;962.340,00
1770;UDAL;UDAL;2023;530;HERRITARREN ARRETA,PARTAIDETZA, NAZIOAR.;ATT., PARTICIPACIÓN CIUDADANA E INTERNACIONAL;5300;HERRITARREN ARRETA,PARTAIDETZA, NAZIOAR.;ATT., PARTICIPACIÓN CIUDADANA E INTERNACIONAL;9;JARDUKETA OROKORRAK;ACTUACIONES DE CARÁCTER GENERAL;92;ZERBITZU OROKORRAK;SERVICIOS DE CARÁCTER GENERAL;920;ADMINISTRAZIO OROKORRA;ADMINISTRACIÓN GENERAL;9204;INFORMAZIOA TRATATZEKO ZERBITZUAK;SERVICIOS DE TRATAMIENTO DE LA INFORMACIÓN;7;KAPITAL TRANSFERENTZIAK;TRANSFERENCIAS DE CAPITAL;73;KAPITAL TRANSFERENTZIAK UDALERRIARI;TRANSFERENCIAS DE CAPITAL AL MUNICIPIO;733;KAPITAL TRANSFERENTZIAK ERAKUNDEAREN SOZIETATE PUBLIKOETARA;TRANSFERENCIAS DE CAPITAL A SOCIEDADES PUBLICAS DE;73307;KAPITAL TRANSFERENTZIAK CIMUBISARI;TRANSFERENCIAS DE CAPITAL A BILBAOTIK, SA;2023/00314;Udal informazio-sistema/ Sistema de información municipal;200.000,00
1771;UDAL;UDAL;2023;530;HERRITARREN ARRETA,PARTAIDETZA, NAZIOAR.;ATT., PARTICIPACIÓN CIUDADANA E INTERNACIONAL;5300;HERRITARREN ARRETA,PARTAIDETZA, NAZIOAR.;ATT., PARTICIPACIÓN CIUDADANA E INTERNACIONAL;9;JARDUKETA OROKORRAK;ACTUACIONES DE CARÁCTER GENERAL;92;ZERBITZU OROKORRAK;SERVICIOS DE CARÁCTER GENERAL;920;ADMINISTRAZIO OROKORRA;ADMINISTRACIÓN GENERAL;9204;INFORMAZIOA TRATATZEKO ZERBITZUAK;SERVICIOS DE TRATAMIENTO DE LA INFORMACIÓN;7;KAPITAL TRANSFERENTZIAK;TRANSFERENCIAS DE CAPITAL;73;KAPITAL TRANSFERENTZIAK UDALERRIARI;TRANSFERENCIAS DE CAPITAL AL MUNICIPIO;733;KAPITAL TRANSFERENTZIAK ERAKUNDEAREN SOZIETATE PUBLIKOETARA;TRANSFERENCIAS DE CAPITAL A SOCIEDADES PUBLICAS DE;73307;KAPITAL TRANSFERENTZIAK CIMUBISARI;TRANSFERENCIAS DE CAPITAL A BILBAOTIK, SA;2023/00315;Hardwarearen indarra eta ahalmena gehitzea. Bilbaotik/ Aumento potencia y capacidad hardware. BILBAOTIK;926.860,00
1772;UDAL;UDAL;2023;530;HERRITARREN ARRETA,PARTAIDETZA, NAZIOAR.;ATT., PARTICIPACIÓN CIUDADANA E INTERNACIONAL;5300;HERRITARREN ARRETA,PARTAIDETZA, NAZIOAR.;ATT., PARTICIPACIÓN CIUDADANA E INTERNACIONAL;9;JARDUKETA OROKORRAK;ACTUACIONES DE CARÁCTER GENERAL;92;ZERBITZU OROKORRAK;SERVICIOS DE CARÁCTER GENERAL;920;ADMINISTRAZIO OROKORRA;ADMINISTRACIÓN GENERAL;9204;INFORMAZIOA TRATATZEKO ZERBITZUAK;SERVICIOS DE TRATAMIENTO DE LA INFORMACIÓN;7;KAPITAL TRANSFERENTZIAK;TRANSFERENCIAS DE CAPITAL;73;KAPITAL TRANSFERENTZIAK UDALERRIARI;TRANSFERENCIAS DE CAPITAL AL MUNICIPIO;733;KAPITAL TRANSFERENTZIAK ERAKUNDEAREN SOZIETATE PUBLIKOETARA;TRANSFERENCIAS DE CAPITAL A SOCIEDADES PUBLICAS DE;73307;KAPITAL TRANSFERENTZIAK CIMUBISARI;TRANSFERENCIAS DE CAPITAL A BILBAOTIK, SA;2023/00316;Komunikazioak eta konexioak hobetzea. Bilbaotik/ Mejora comunicaciones y conexiones. BILBAOTIK;145.200,00
1773;UDAL;UDAL;2023;530;HERRITARREN ARRETA,PARTAIDETZA, NAZIOAR.;ATT., PARTICIPACIÓN CIUDADANA E INTERNACIONAL;5300;HERRITARREN ARRETA,PARTAIDETZA, NAZIOAR.;ATT., PARTICIPACIÓN CIUDADANA E INTERNACIONAL;9;JARDUKETA OROKORRAK;ACTUACIONES DE CARÁCTER GENERAL;92;ZERBITZU OROKORRAK;SERVICIOS DE CARÁCTER GENERAL;920;ADMINISTRAZIO OROKORRA;ADMINISTRACIÓN GENERAL;9204;INFORMAZIOA TRATATZEKO ZERBITZUAK;SERVICIOS DE TRATAMIENTO DE LA INFORMACIÓN;7;KAPITAL TRANSFERENTZIAK;TRANSFERENCIAS DE CAPITAL;73;KAPITAL TRANSFERENTZIAK UDALERRIARI;TRANSFERENCIAS DE CAPITAL AL MUNICIPIO;733;KAPITAL TRANSFERENTZIAK ERAKUNDEAREN SOZIETATE PUBLIKOETARA;TRANSFERENCIAS DE CAPITAL A SOCIEDADES PUBLICAS DE;73307;KAPITAL TRANSFERENTZIAK CIMUBISARI;TRANSFERENCIAS DE CAPITAL A BILBAOTIK, SA;2023/00317;Perseo Proiektua/ Proyecto Perseo;374.600,00
1774;UDAL;UDAL;2023;530;HERRITARREN ARRETA,PARTAIDETZA, NAZIOAR.;ATT., PARTICIPACIÓN CIUDADANA E INTERNACIONAL;5300;HERRITARREN ARRETA,PARTAIDETZA, NAZIOAR.;ATT., PARTICIPACIÓN CIUDADANA E INTERNACIONAL;9;JARDUKETA OROKORRAK;ACTUACIONES DE CARÁCTER GENERAL;92;ZERBITZU OROKORRAK;SERVICIOS DE CARÁCTER GENERAL;920;ADMINISTRAZIO OROKORRA;ADMINISTRACIÓN GENERAL;9204;INFORMAZIOA TRATATZEKO ZERBITZUAK;SERVICIOS DE TRATAMIENTO DE LA INFORMACIÓN;7;KAPITAL TRANSFERENTZIAK;TRANSFERENCIAS DE CAPITAL;73;KAPITAL TRANSFERENTZIAK UDALERRIARI;TRANSFERENCIAS DE CAPITAL AL MUNICIPIO;733;KAPITAL TRANSFERENTZIAK ERAKUNDEAREN SOZIETATE PUBLIKOETARA;TRANSFERENCIAS DE CAPITAL A SOCIEDADES PUBLICAS DE;73307;KAPITAL TRANSFERENTZIAK CIMUBISARI;TRANSFERENCIAS DE CAPITAL A BILBAOTIK, SA;2023/00417;Wifi puntuak jartzea parkeetan/ Instalación de puntos wifi en parques;121.000,00
1775;UDAL;UDAL;2023;530;HERRITARREN ARRETA,PARTAIDETZA, NAZIOAR.;ATT., PARTICIPACIÓN CIUDADANA E INTERNACIONAL;5300;HERRITARREN ARRETA,PARTAIDETZA, NAZIOAR.;ATT., PARTICIPACIÓN CIUDADANA E INTERNACIONAL;9;JARDUKETA OROKORRAK;ACTUACIONES DE CARÁCTER GENERAL;92;ZERBITZU OROKORRAK;SERVICIOS DE CARÁCTER GENERAL;924;HERRITARREN PARTE-HARTZEA;PARTICIPACIÓN CIUDADANA;9241;HERRITARREN PARTE-HARTZEA;PARTICIPACION CIUDADANA;1;PERTSONAL GASTUAK;GASTOS DE PERSONAL;10;GOI-KARGUEN SOLDATAK;RETRIBUCIONES DE ALTOS CARGOS;100;GOI KARGUEN OINARRIZKO SOLDATAK ETA BESTELAKO LANSARIAK;RETRIBUCIONES BASICAS Y OTRAS REMUNERACIONES DE AL;10001;GOI KARGUEN OINARRIZKO SOLDATAK ETA BESTELAKO LANSARIAK;RETRIBUCIONES BASICAS Y OTRAS REMUNERACIONES DE AL;9999/99999;GENERIKOA/ GENÉRICO;81.263,00
1776;UDAL;UDAL;2023;530;HERRITARREN ARRETA,PARTAIDETZA, NAZIOAR.;ATT., PARTICIPACIÓN CIUDADANA E INTERNACIONAL;5300;HERRITARREN ARRETA,PARTAIDETZA, NAZIOAR.;ATT., PARTICIPACIÓN CIUDADANA E INTERNACIONAL;9;JARDUKETA OROKORRAK;ACTUACIONES DE CARÁCTER GENERAL;92;ZERBITZU OROKORRAK;SERVICIOS DE CARÁCTER GENERAL;924;HERRITARREN PARTE-HARTZEA;PARTICIPACIÓN CIUDADANA;9241;HERRITARREN PARTE-HARTZEA;PARTICIPACION CIUDADANA;1;PERTSONAL GASTUAK;GASTOS DE PERSONAL;12;FUNTZIONARIOEN SOLDATAK;RETRIBUCIONES DEL PERSONAL FUNCIONARIO;120;FUNTZIONARIOEN OINARRIZKO SOLDATAK;RETRIBUCIONES BASICAS DEL PERSONAL FUNCIONARIO;12001;FUNTZIONARIOEN OINARRIZKO SOLDATAK;RETRIBUCIONES BASICAS DEL PERSONAL FUNCIONARIO;9999/99999;GENERIKOA/ GENÉRICO;16.845,00
1777;UDAL;UDAL;2023;530;HERRITARREN ARRETA,PARTAIDETZA, NAZIOAR.;ATT., PARTICIPACIÓN CIUDADANA E INTERNACIONAL;5300;HERRITARREN ARRETA,PARTAIDETZA, NAZIOAR.;ATT., PARTICIPACIÓN CIUDADANA E INTERNACIONAL;9;JARDUKETA OROKORRAK;ACTUACIONES DE CARÁCTER GENERAL;92;ZERBITZU OROKORRAK;SERVICIOS DE CARÁCTER GENERAL;924;HERRITARREN PARTE-HARTZEA;PARTICIPACIÓN CIUDADANA;9241;HERRITARREN PARTE-HARTZEA;PARTICIPACION CIUDADANA;1;PERTSONAL GASTUAK;GASTOS DE PERSONAL;12;FUNTZIONARIOEN SOLDATAK;RETRIBUCIONES DEL PERSONAL FUNCIONARIO;121;FUNTZIONARIOEN ORDAINSARI OSAGARRIAK;RETRIBUCIONES COMPLEMENTARIAS DEL PERSONAL FUNCION;12101;LANTOKI OSAGARRIA;COMPLEMENTO DE DESTINO;9999/99999;GENERIKOA/ GENÉRICO;6.475,00
1778;UDAL;UDAL;2023;530;HERRITARREN ARRETA,PARTAIDETZA, NAZIOAR.;ATT., PARTICIPACIÓN CIUDADANA E INTERNACIONAL;5300;HERRITARREN ARRETA,PARTAIDETZA, NAZIOAR.;ATT., PARTICIPACIÓN CIUDADANA E INTERNACIONAL;9;JARDUKETA OROKORRAK;ACTUACIONES DE CARÁCTER GENERAL;92;ZERBITZU OROKORRAK;SERVICIOS DE CARÁCTER GENERAL;924;HERRITARREN PARTE-HARTZEA;PARTICIPACIÓN CIUDADANA;9241;HERRITARREN PARTE-HARTZEA;PARTICIPACION CIUDADANA;1;PERTSONAL GASTUAK;GASTOS DE PERSONAL;12;FUNTZIONARIOEN SOLDATAK;RETRIBUCIONES DEL PERSONAL FUNCIONARIO;121;FUNTZIONARIOEN ORDAINSARI OSAGARRIAK;RETRIBUCIONES COMPLEMENTARIAS DEL PERSONAL FUNCION;12102;OSAGARRI BEREZIA;COMPLEMENTO ESPECIFICO;9999/99999;GENERIKOA/ GENÉRICO;18.180,00
1779;UDAL;UDAL;2023;530;HERRITARREN ARRETA,PARTAIDETZA, NAZIOAR.;ATT., PARTICIPACIÓN CIUDADANA E INTERNACIONAL;5300;HERRITARREN ARRETA,PARTAIDETZA, NAZIOAR.;ATT., PARTICIPACIÓN CIUDADANA E INTERNACIONAL;9;JARDUKETA OROKORRAK;ACTUACIONES DE CARÁCTER GENERAL;92;ZERBITZU OROKORRAK;SERVICIOS DE CARÁCTER GENERAL;924;HERRITARREN PARTE-HARTZEA;PARTICIPACIÓN CIUDADANA;9241;HERRITARREN PARTE-HARTZEA;PARTICIPACION CIUDADANA;1;PERTSONAL GASTUAK;GASTOS DE PERSONAL;12;FUNTZIONARIOEN SOLDATAK;RETRIBUCIONES DEL PERSONAL FUNCIONARIO;121;FUNTZIONARIOEN ORDAINSARI OSAGARRIAK;RETRIBUCIONES COMPLEMENTARIAS DEL PERSONAL FUNCION;12103;PRODUKTIBITATE OSAGARRIA;COMPLEMENTO DE PRODUCTIVIDAD;9999/99999;GENERIKOA/ GENÉRICO;2.014,00
